IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ROU,Romania,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,31.6,,,26.5,,37.6,31.6 [26.5 – 37.6],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,31.7,,,26.7,,37.2,31.7 [26.7 – 37.2],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,31.9,,,24.5,,39.7,31.9 [24.5 – 39.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,31.9,,,25.4,,39.3,31.9 [25.4 – 39.3],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,GMB,Gambia,Year,2010,false,Sex,Male,MLE,,,,,,,,,,31.9,,,26.4,,38.6,31.9 [26.4 – 38.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,FRA,France,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,32,,,25.8,,37.7,32 [25.8 – 37.7],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,32.1,,,23.8,,41.1,32.1 [23.8 – 41.1],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,URY,Uruguay,Year,2010,false,Sex,Male,MLE,,,,,,,,,,32.5,,,26.4,,37.7,32.5 [26.4 – 37.7],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,32.7,,,25.4,,40.1,32.7 [25.4 – 40.1],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,CZE,Czechia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,32.9,,,27.8,,39.1,32.9 [27.8 – 39.1],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,DEU,Germany,Year,2010,false,Sex,Male,MLE,,,,,,,,,,33.1,,,28,,38.9,33.1 [28 – 38.9],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,MLT,Malta,Year,2010,false,Sex,Male,MLE,,,,,,,,,,33.4,,,27.6,,40.3,33.4 [27.6 – 40.3],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,33.5,,,25.5,,43,33.5 [25.5 – 43],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,AUT,Austria,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,33.5,,,27.1,,40,33.5 [27.1 – 40],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,33.9,,,24.9,,45.8,33.9 [24.9 – 45.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,USA,United States of America,Year,2010,false,Sex,Male,MLE,,,,,,,,,,33.9,,,27.9,,40,33.9 [27.9 – 40],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,34,,,26.5,,43.9,34 [26.5 – 43.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,PRT,Portugal,Year,2010,false,Sex,Male,MLE,,,,,,,,,,34.1,,,28.5,,40.7,34.1 [28.5 – 40.7],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,HUN,Hungary,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,34.2,,,28.4,,41.1,34.2 [28.4 – 41.1],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,CUB,Cuba,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,34.4,,,22.6,,47.4,34.4 [22.6 – 47.4],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,34.4,,,23.3,,49.3,34.4 [23.3 – 49.3],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,FRA,France,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,34.5,,,28,,40.7,34.5 [28 – 40.7],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,AND,Andorra,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,34.7,,,25.7,,45,34.7 [25.7 – 45],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,EST,Estonia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,34.7,,,29.2,,40.6,34.7 [29.2 – 40.6],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,IND,India,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,34.8,,,27.5,,43.4,34.8 [27.5 – 43.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,COM,Comoros,Year,2010,false,Sex,Male,MLE,,,,,,,,,,34.8,,,27.7,,42.4,34.8 [27.7 – 42.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2010,false,Sex,Male,MLE,,,,,,,,,,34.8,,,27.8,,43.9,34.8 [27.8 – 43.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ESP,Spain,Year,2010,false,Sex,Male,MLE,,,,,,,,,,35.4,,,29.5,,42,35.4 [29.5 – 42],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,HRV,Croatia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,35.6,,,29.3,,42.9,35.6 [29.3 – 42.9],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2010,false,Sex,Male,MLE,,,,,,,,,,36,,,29.1,,44.9,36 [29.1 – 44.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,AUT,Austria,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,36.1,,,28.9,,43,36.1 [28.9 – 43],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,GRC,Greece,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,36.4,,,28.1,,45.4,36.4 [28.1 – 45.4],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,36.5,,,23.8,,49.4,36.5 [23.8 – 49.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,POL,Poland,Year,2010,false,Sex,Male,MLE,,,,,,,,,,36.5,,,29.9,,42.9,36.5 [29.9 – 42.9],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ISR,Israel,Year,2010,false,Sex,Male,MLE,,,,,,,,,,36.8,,,28.8,,45,36.8 [28.8 – 45],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,36.8,,,30.1,,44.5,36.8 [30.1 – 44.5],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2010,false,Sex,Male,MLE,,,,,,,,,,36.9,,,20.4,,55.7,36.9 [20.4 – 55.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,FRA,France,Year,2010,false,Sex,Male,MLE,,,,,,,,,,37,,,30.2,,43.7,37 [30.2 – 43.7],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,ARG,Argentina,Year,2010,false,Sex,Male,MLE,,,,,,,,,,37.2,,,29.6,,46.2,37.2 [29.6 – 46.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,BWA,Botswana,Year,2010,false,Sex,Male,MLE,,,,,,,,,,37.3,,,29.3,,46.7,37.3 [29.3 – 46.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2010,false,Sex,Male,MLE,,,,,,,,,,37.6,,,29.2,,45.9,37.6 [29.2 – 45.9],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,37.6,,,30.4,,45.6,37.6 [30.4 – 45.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,CZE,Czechia,Year,2010,false,Sex,Male,MLE,,,,,,,,,,37.8,,,32.1,,45.2,37.8 [32.1 – 45.2],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2010,false,Sex,Male,MLE,,,,,,,,,,37.9,,,24.2,,52.7,37.9 [24.2 – 52.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2010,false,Sex,Male,MLE,,,,,,,,,,38,,,30.9,,45.9,38 [30.9 – 45.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2010,false,Sex,Male,MLE,,,,,,,,,,38.1,,,29.8,,46.9,38.1 [29.8 – 46.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,DZA,Algeria,Year,2010,false,Sex,Male,MLE,,,,,,,,,,38.3,,,24.2,,56.4,38.3 [24.2 – 56.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,38.4,,,32.4,,45.2,38.4 [32.4 – 45.2],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,38.8,,,29.5,,48.2,38.8 [29.5 – 48.2],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,AUT,Austria,Year,2010,false,Sex,Male,MLE,,,,,,,,,,38.8,,,30.7,,46,38.8 [30.7 – 46],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,38.8,,,31.6,,46.2,38.8 [31.6 – 46.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,HUN,Hungary,Year,2010,false,Sex,Male,MLE,,,,,,,,,,39,,,32.3,,46.6,39 [32.3 – 46.6],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,39.1,,,31.8,,46.4,39.1 [31.8 – 46.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,39.5,,,31.9,,49.2,39.5 [31.9 – 49.2],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2010,false,Sex,Male,MLE,,,,,,,,,,39.6,,,30.1,,52,39.6 [30.1 – 52],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,HRV,Croatia,Year,2010,false,Sex,Male,MLE,,,,,,,,,,39.6,,,33,,47.6,39.6 [33 – 47.6],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,AND,Andorra,Year,2010,false,Sex,Male,MLE,,,,,,,,,,39.9,,,30,,51.4,39.9 [30 – 51.4],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,4,,,2.5,,5.6,4 [2.5 – 5.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,4,,,2.8,,5.2,4 [2.8 – 5.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,4.1,,,3.1,,5.2,4.1 [3.1 – 5.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,HTI,Haiti,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,4.3,,,0,,0,4.3 [0 – 0],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,4.3,,,2.8,,5.9,4.3 [2.8 – 5.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,4.5,,,3.2,,5.9,4.5 [3.2 – 5.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,4.6,,,3,,6.4,4.6 [3 – 6.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,GHA,Ghana,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,4.7,,,3.5,,6,4.7 [3.5 – 6],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2010,false,Sex,Female,FMLE,,,,,,,,,,4.8,,,3.6,,6.1,4.8 [3.6 – 6.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,SRB,Serbia,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,40.4,,,32.8,,48.8,40.4 [32.8 – 48.8],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2010,false,Sex,Male,MLE,,,,,,,,,,40.5,,,32.4,,48.9,40.5 [32.4 – 48.9],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2010,false,Sex,Male,MLE,,,,,,,,,,40.6,,,34.6,,47.2,40.6 [34.6 – 47.2],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,41.4,,,30.6,,52.6,41.4 [30.6 – 52.6],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2010,false,Sex,Male,MLE,,,,,,,,,,41.5,,,26.9,,56.6,41.5 [26.9 – 56.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2010,false,Sex,Male,MLE,,,,,,,,,,41.7,,,34.7,,49.5,41.7 [34.7 – 49.5],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ROU,Romania,Year,2010,false,Sex,Male,MLE,,,,,,,,,,41.8,,,35.3,,49.8,41.8 [35.3 – 49.8],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2010,false,Sex,Male,MLE,,,,,,,,,,41.9,,,34.9,,50.2,41.9 [34.9 – 50.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2010,false,Sex,Male,MLE,,,,,,,,,,42.2,,,25.6,,59,42.2 [25.6 – 59],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,42.5,,,32.3,,53.1,42.5 [32.3 – 53.1],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2010,false,Sex,Male,MLE,,,,,,,,,,42.6,,,33.4,,53.9,42.6 [33.4 – 53.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,SRB,Serbia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,42.7,,,34.3,,51,42.7 [34.3 – 51],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,42.9,,,29.7,,56.9,42.9 [29.7 – 56.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2010,false,Sex,Male,MLE,,,,,,,,,,42.9,,,32.9,,53.4,42.9 [32.9 – 53.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2010,false,Sex,Male,MLE,,,,,,,,,,43.1,,,31.9,,54.4,43.1 [31.9 – 54.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,43.1,,,35.4,,51.7,43.1 [35.4 – 51.7],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,43.4,,,34.4,,52,43.4 [34.4 – 52],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,GRC,Greece,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,43.4,,,34.6,,53.4,43.4 [34.6 – 53.4],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,43.5,,,35.4,,52.7,43.5 [35.4 – 52.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2010,false,Sex,Male,MLE,,,,,,,,,,44,,,36.1,,53.8,44 [36.1 – 53.8],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,CHL,Chile,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,44.1,,,32.1,,58.2,44.1 [32.1 – 58.2],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
